Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Payment Method,Shipping Type,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Customer Segmentation,Seasonal Trends,Delivery Time,Number of Items Purchased
2016,57,Male,Belt,Accessories,82,Virginia,S,Pink,Summer,4.5,Debit Card,Next Day Air,8,Credit Card,Fortnightly,VIP,Pre-fall shopping,29,2
2019,60,Male,Backpack,Accessories,97,Arkansas,S,Gold,Fall,4.5,Debit Card,Store Pickup,20,Bank Transfer,Weekly,VIP,Pre-fall shopping,30,3
2020,31,Male,Shirt,Clothing,68,Idaho,S,Red,Winter,4.7,PayPal,Store Pickup,23,Cash,Fortnightly,Loyal,Back to school,14,1
2021,41,Male,Sweater,Clothing,23,Pennsylvania,M,Beige,Winter,4.8,Credit Card,Next Day Air,26,Cash,Quarterly,Loyal,Summer preperation,5,1
2022,62,Male,Handbag,Accessories,33,Maine,M,Green,Winter,4.4,Debit Card,Standard,48,Venmo,Quarterly,VIP,Pre-fall shopping,20,9
2028,50,Male,Shoes,Footwear,73,Nebraska,S,Gold,Fall,4.8,Venmo,Standard,50,Credit Card,Every 3 Months,VIP,Christmas present,24,2
2030,25,Male,Scarf,Accessories,23,Montana,M,Pink,Spring,4.6,Bank Transfer,Next Day Air,40,PayPal,Quarterly,VIP,Pre-fall shopping,9,5
2039,53,Male,Blouse,Clothing,70,Arkansas,L,Orange,Spring,4.4,Debit Card,Next Day Air,35,Credit Card,Fortnightly,Loyal,Back to school,27,1
2046,31,Male,Jewelry,Accessories,20,Georgia,M,Red,Fall,4.4,PayPal,Express,26,PayPal,Quarterly,Loyal,Christmas present,5,7
2054,19,Male,Sunglasses,Accessories,60,Wyoming,S,Purple,Spring,4.5,Bank Transfer,2-Day Shipping,16,Credit Card,Fortnightly,New,Christmas present,19,2
2057,55,Male,Backpack,Accessories,46,Minnesota,L,Blue,Spring,4.4,Cash,2-Day Shipping,29,PayPal,Monthly,Loyal,Back to school,13,8
2067,64,Male,Sneakers,Footwear,92,Illinois,M,Olive,Fall,4.7,Credit Card,Store Pickup,44,Debit Card,Fortnightly,Loyal,Summer preperation,23,7
2072,69,Male,Jacket,Outerwear,100,South Carolina,S,Yellow,Fall,4.8,Debit Card,Store Pickup,37,PayPal,Quarterly,VIP,Summer preperation,24,7
2076,46,Male,Sweater,Clothing,28,South Carolina,S,Turquoise,Fall,4.7,Bank Transfer,Express,49,Debit Card,Monthly,Loyal,Pre-fall shopping,12,4
2077,59,Male,Gloves,Accessories,23,Florida,S,Indigo,Fall,4.6,Cash,Free Shipping,22,Debit Card,Bi-Weekly,New,Christmas present,20,6
2086,69,Male,Jeans,Clothing,49,New York,M,Teal,Fall,4.6,Cash,Free Shipping,38,Debit Card,Weekly,VIP,Back to school,12,9
2087,65,Male,Dress,Clothing,89,North Dakota,L,Beige,Summer,4.7,Credit Card,2-Day Shipping,36,Cash,Every 3 Months,Loyal,Summer preperation,6,4
2088,54,Male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,Credit Card,Standard,1,Credit Card,Weekly,VIP,Pre-fall shopping,12,6
2097,21,Male,Dress,Clothing,52,North Carolina,L,Blue,Summer,4.7,Debit Card,Free Shipping,27,Debit Card,Annually,Loyal,Pre-fall shopping,7,8
2101,68,Male,Sweater,Clothing,31,Michigan,M,Silver,Spring,4.4,PayPal,Free Shipping,36,Cash,Fortnightly,New,Summer preperation,4,6
2103,23,Male,Hat,Accessories,25,Idaho,M,Brown,Spring,4.5,PayPal,Store Pickup,23,Cash,Monthly,New,Pre-fall shopping,16,2
2106,65,Male,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,Credit Card,Free Shipping,38,Venmo,Bi-Weekly,New,Back to school,19,4
2107,60,Male,Jewelry,Accessories,34,Vermont,M,Gray,Fall,4.4,Cash,Standard,40,Credit Card,Every 3 Months,New,Christmas present,17,1
2113,43,Male,Belt,Accessories,68,Tennessee,M,Lavender,Fall,4.5,Credit Card,2-Day Shipping,7,Cash,Fortnightly,Loyal,Back to school,5,9
2126,57,Male,Coat,Outerwear,87,New Hampshire,M,Beige,Fall,4.8,Credit Card,Store Pickup,31,PayPal,Quarterly,VIP,Pre-fall shopping,3,1
2128,70,Male,Boots,Footwear,45,North Carolina,M,Indigo,Spring,4.5,Credit Card,2-Day Shipping,40,Debit Card,Weekly,New,Christmas present,22,1
2133,25,Male,Skirt,Clothing,87,Vermont,M,Magenta,Fall,4.7,PayPal,2-Day Shipping,15,Debit Card,Weekly,Loyal,Back to school,18,4
2136,34,Male,Sunglasses,Accessories,94,California,S,Yellow,Winter,4.6,Credit Card,Next Day Air,1,Debit Card,Every 3 Months,New,Back to school,16,1
2138,27,Male,Socks,Clothing,51,Indiana,XL,Purple,Winter,4.6,Bank Transfer,2-Day Shipping,20,Credit Card,Every 3 Months,New,Christmas present,15,2
2146,38,Male,Skirt,Clothing,73,Connecticut,S,White,Winter,4.8,Debit Card,Standard,32,PayPal,Annually,VIP,Pre-fall shopping,30,8
2147,48,Male,Sunglasses,Accessories,23,Utah,XL,White,Summer,4.6,Debit Card,Standard,45,PayPal,Every 3 Months,Loyal,Summer preperation,27,3
2148,47,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,PayPal,Standard,4,Cash,Fortnightly,Loyal,Pre-fall shopping,13,2
2149,19,Male,T-shirt,Clothing,45,Nebraska,XL,Turquoise,Winter,4.6,PayPal,2-Day Shipping,19,PayPal,Bi-Weekly,VIP,Christmas present,21,8
2153,38,Male,Shorts,Clothing,48,New Jersey,L,Magenta,Summer,4.5,Bank Transfer,Next Day Air,43,Bank Transfer,Bi-Weekly,New,Back to school,5,1
2159,19,Male,Gloves,Accessories,84,Massachusetts,XL,Olive,Spring,4.6,Credit Card,Standard,9,Bank Transfer,Fortnightly,Loyal,Pre-fall shopping,26,6
2164,52,Male,Shoes,Footwear,60,New York,L,Gray,Spring,4.5,Bank Transfer,Express,44,Bank Transfer,Monthly,Loyal,Summer preperation,27,1
2165,42,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.8,Venmo,Next Day Air,46,PayPal,Bi-Weekly,New,Pre-fall shopping,13,8
2168,30,Male,Skirt,Clothing,48,Ohio,L,Green,Winter,4.9,Venmo,Standard,33,Venmo,Fortnightly,VIP,Christmas present,3,5
2172,39,Male,Shorts,Clothing,98,Missouri,M,Yellow,Summer,4.6,Credit Card,Store Pickup,9,Cash,Fortnightly,VIP,Summer preperation,15,4
2174,23,Male,Gloves,Accessories,97,Delaware,S,Cyan,Summer,5.0,Cash,2-Day Shipping,36,Venmo,Quarterly,Loyal,Christmas present,5,5
2179,21,Male,Jewelry,Accessories,98,Florida,M,Gold,Summer,4.7,Debit Card,Standard,32,Venmo,Annually,Loyal,Back to school,2,4
2184,30,Male,Shorts,Clothing,37,Kansas,M,Maroon,Spring,4.7,PayPal,Store Pickup,2,Cash,Monthly,Loyal,Pre-fall shopping,11,7
2188,37,Male,Blouse,Clothing,78,Idaho,M,Violet,Spring,4.4,Venmo,Free Shipping,20,PayPal,Annually,New,Christmas present,16,4
2189,41,Male,Coat,Outerwear,54,California,M,Brown,Winter,4.7,PayPal,Next Day Air,9,Credit Card,Weekly,Loyal,Back to school,25,7
2191,42,Male,Belt,Accessories,75,Alaska,S,Maroon,Spring,4.6,Debit Card,Express,33,Credit Card,Annually,New,Christmas present,15,8
2194,27,Male,Shirt,Clothing,78,California,L,Turquoise,Spring,5.0,Bank Transfer,Express,8,PayPal,Monthly,VIP,Summer preperation,28,5
2197,25,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.8,Venmo,Next Day Air,31,PayPal,Weekly,New,Pre-fall shopping,16,7
2200,39,Male,Scarf,Accessories,47,North Carolina,M,Maroon,Summer,4.9,Bank Transfer,Store Pickup,40,Debit Card,Monthly,Loyal,Pre-fall shopping,26,3
2201,60,Male,Gloves,Accessories,51,Wyoming,L,Charcoal,Summer,4.7,PayPal,Next Day Air,27,Debit Card,Every 3 Months,VIP,Christmas present,25,7
2202,39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,Bank Transfer,2-Day Shipping,10,Venmo,Annually,New,Back to school,27,3
2210,42,Male,Sandals,Footwear,20,Utah,XL,Beige,Summer,4.5,Credit Card,2-Day Shipping,44,Bank Transfer,Quarterly,Loyal,Summer preperation,28,9
2221,19,Male,Belt,Accessories,62,Wyoming,XL,Beige,Fall,4.5,Cash,Store Pickup,47,Cash,Annually,VIP,Christmas present,6,5
2223,32,Male,Pants,Clothing,66,Georgia,M,Teal,Summer,4.4,PayPal,Store Pickup,30,Credit Card,Weekly,New,Back to school,29,8
2224,30,Male,Sandals,Footwear,65,Kansas,M,Gray,Fall,4.7,Credit Card,Next Day Air,5,PayPal,Quarterly,Loyal,Pre-fall shopping,2,8
2226,38,Male,Belt,Accessories,64,Washington,S,Olive,Spring,4.8,Credit Card,Free Shipping,18,Credit Card,Annually,VIP,Back to school,2,5
2227,22,Male,Shirt,Clothing,72,Missouri,L,Blue,Spring,4.8,Credit Card,Store Pickup,28,Cash,Annually,Loyal,Pre-fall shopping,7,3
2228,40,Male,Scarf,Accessories,74,Washington,S,Gray,Summer,4.4,Venmo,Next Day Air,42,Credit Card,Fortnightly,Loyal,Christmas present,27,3
2234,38,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,Credit Card,Express,48,Credit Card,Monthly,VIP,Christmas present,17,9
2236,40,Male,Socks,Clothing,82,Illinois,M,Gray,Spring,4.5,Credit Card,2-Day Shipping,44,Credit Card,Annually,New,Back to school,3,2
2245,35,Male,Shorts,Clothing,37,South Carolina,M,Gold,Summer,4.8,Credit Card,2-Day Shipping,22,PayPal,Annually,New,Pre-fall shopping,20,5
2246,49,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,4.9,Venmo,Free Shipping,45,PayPal,Fortnightly,Loyal,Christmas present,21,4
2248,34,Male,Jewelry,Accessories,37,Florida,L,Teal,Summer,4.4,PayPal,Next Day Air,18,Venmo,Annually,Loyal,Pre-fall shopping,20,6
2251,41,Male,Shoes,Footwear,89,Colorado,L,Pink,Summer,4.6,Venmo,Store Pickup,19,Credit Card,Weekly,VIP,Pre-fall shopping,21,8
2256,48,Male,Coat,Outerwear,39,Michigan,L,Teal,Spring,4.6,Venmo,Store Pickup,42,Bank Transfer,Quarterly,VIP,Summer preperation,16,4
2257,31,Male,Blouse,Clothing,22,California,M,Turquoise,Fall,5.0,Debit Card,Standard,33,Credit Card,Quarterly,VIP,Pre-fall shopping,24,2
2261,38,Male,Scarf,Accessories,82,Missouri,M,Blue,Fall,4.9,Venmo,Express,16,PayPal,Quarterly,Loyal,Pre-fall shopping,22,1
2262,58,Male,Backpack,Accessories,76,South Carolina,L,Gold,Spring,4.4,Cash,Standard,12,Bank Transfer,Fortnightly,New,Christmas present,22,6
2270,49,Male,Skirt,Clothing,38,Kentucky,M,Yellow,Fall,4.4,Credit Card,Store Pickup,27,Credit Card,Annually,New,Christmas present,23,4
2274,55,Male,Coat,Outerwear,96,New Mexico,L,Silver,Winter,4.8,Credit Card,Express,13,PayPal,Bi-Weekly,New,Christmas present,15,5
2275,57,Male,Dress,Clothing,27,New York,L,Turquoise,Spring,4.5,Cash,Next Day Air,38,PayPal,Fortnightly,Loyal,Summer preperation,27,4
2276,29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,PayPal,Standard,10,Debit Card,Weekly,Loyal,Back to school,12,6
2278,25,Male,Hat,Accessories,56,Alabama,M,Beige,Summer,4.6,Bank Transfer,Next Day Air,18,Credit Card,Quarterly,VIP,Summer preperation,19,7
2286,34,Male,Belt,Accessories,100,Michigan,L,Pink,Summer,4.6,Cash,2-Day Shipping,38,PayPal,Every 3 Months,VIP,Summer preperation,23,6
2292,28,Male,Coat,Outerwear,30,Ohio,M,Indigo,Spring,5.0,PayPal,2-Day Shipping,13,Credit Card,Quarterly,Loyal,Christmas present,25,1
2295,54,Male,Sunglasses,Accessories,95,Maryland,M,Red,Winter,5.0,Venmo,Express,40,Debit Card,Annually,VIP,Summer preperation,18,7
2298,60,Male,Socks,Clothing,83,California,M,Orange,Summer,4.7,PayPal,Standard,1,Bank Transfer,Quarterly,VIP,Christmas present,8,3
2301,18,Male,Coat,Outerwear,88,Pennsylvania,XL,Lavender,Summer,4.4,Venmo,2-Day Shipping,38,Credit Card,Monthly,VIP,Summer preperation,26,5
2304,51,Male,Sunglasses,Accessories,71,New Jersey,S,Beige,Spring,4.8,Bank Transfer,2-Day Shipping,31,Credit Card,Fortnightly,VIP,Back to school,25,5
2305,26,Male,Hoodie,Clothing,73,Louisiana,L,Silver,Winter,4.7,Bank Transfer,Free Shipping,9,Debit Card,Fortnightly,Loyal,Back to school,17,2
2310,70,Male,Dress,Clothing,95,Connecticut,S,Gold,Fall,5.0,Cash,2-Day Shipping,3,Bank Transfer,Quarterly,Loyal,Back to school,14,6
2311,30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,Credit Card,Standard,15,PayPal,Monthly,Loyal,Back to school,6,9
2312,27,Male,Sneakers,Footwear,28,Montana,L,Gold,Spring,4.8,PayPal,2-Day Shipping,10,Bank Transfer,Every 3 Months,New,Summer preperation,26,7
2314,64,Male,Dress,Clothing,31,Georgia,M,Black,Summer,4.7,Venmo,Next Day Air,36,Bank Transfer,Fortnightly,Loyal,Christmas present,23,7
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,Venmo,Express,12,Bank Transfer,Every 3 Months,Loyal,Summer preperation,25,2
2318,47,Male,Jacket,Outerwear,34,New Jersey,M,Purple,Summer,4.7,Debit Card,Next Day Air,28,Bank Transfer,Monthly,VIP,Back to school,26,2
2320,56,Male,Sandals,Footwear,38,Maine,XL,Turquoise,Winter,5.0,Debit Card,Free Shipping,29,PayPal,Monthly,New,Back to school,4,2
2323,39,Male,Coat,Outerwear,84,Connecticut,S,Lavender,Spring,4.5,Cash,Store Pickup,21,Venmo,Fortnightly,VIP,Summer preperation,21,4
2324,35,Male,Gloves,Accessories,93,Maryland,L,White,Winter,4.7,Bank Transfer,Express,36,Credit Card,Monthly,VIP,Christmas present,9,8
2326,44,Male,Boots,Footwear,55,New York,M,Charcoal,Summer,4.4,Debit Card,2-Day Shipping,47,Cash,Weekly,Loyal,Summer preperation,9,4
2330,49,Male,Hat,Accessories,97,Nebraska,S,Teal,Spring,4.8,Venmo,Free Shipping,42,Bank Transfer,Annually,Loyal,Summer preperation,8,5
2342,56,Male,Jacket,Outerwear,31,Connecticut,L,Teal,Summer,4.5,Cash,Express,22,Venmo,Every 3 Months,New,Christmas present,4,7
2343,20,Male,Skirt,Clothing,89,Tennessee,M,Olive,Fall,4.9,Credit Card,Standard,16,Debit Card,Fortnightly,VIP,Christmas present,16,1
2344,58,Male,Socks,Clothing,49,Maryland,M,Red,Summer,4.4,Venmo,2-Day Shipping,44,PayPal,Monthly,VIP,Back to school,24,2
2349,54,Male,Shoes,Footwear,84,Maine,M,Orange,Spring,4.9,PayPal,Next Day Air,16,PayPal,Every 3 Months,VIP,Pre-fall shopping,24,5
2352,38,Male,Sweater,Clothing,50,New Hampshire,S,Cyan,Fall,4.9,Credit Card,Store Pickup,25,PayPal,Bi-Weekly,New,Pre-fall shopping,4,6
2355,56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,Cash,Next Day Air,27,Venmo,Monthly,VIP,Christmas present,23,4
2361,49,Male,Handbag,Accessories,80,New York,L,Silver,Fall,4.7,Debit Card,2-Day Shipping,27,Venmo,Every 3 Months,VIP,Summer preperation,4,2
2370,24,Male,Sweater,Clothing,23,Vermont,M,Cyan,Winter,4.6,Debit Card,Standard,24,PayPal,Monthly,New,Back to school,28,4
2374,37,Male,Hoodie,Clothing,20,Michigan,M,Gray,Spring,4.9,Bank Transfer,Express,21,Debit Card,Every 3 Months,VIP,Christmas present,30,5
2375,69,Male,Gloves,Accessories,73,Washington,L,Peach,Winter,4.7,Cash,Standard,31,Debit Card,Monthly,Loyal,Back to school,10,8
2382,62,Male,Sandals,Footwear,23,Wisconsin,M,Teal,Summer,4.5,Bank Transfer,Free Shipping,23,PayPal,Annually,VIP,Back to school,10,5
2384,53,Male,Backpack,Accessories,72,Rhode Island,L,Gold,Spring,4.9,Cash,2-Day Shipping,25,Bank Transfer,Annually,Loyal,Christmas present,27,9
2391,65,Male,Shirt,Clothing,64,Arizona,XL,Yellow,Winter,4.6,Debit Card,Express,24,Debit Card,Fortnightly,New,Christmas present,19,4
2392,42,Male,Shirt,Clothing,74,Michigan,M,Black,Winter,4.6,PayPal,Next Day Air,31,Bank Transfer,Quarterly,New,Christmas present,26,5
2394,58,Male,Socks,Clothing,97,Louisiana,M,Brown,Winter,5.0,Debit Card,2-Day Shipping,38,PayPal,Every 3 Months,VIP,Christmas present,21,7
2404,64,Male,Shorts,Clothing,22,Missouri,M,Magenta,Fall,4.4,Bank Transfer,Standard,40,Debit Card,Weekly,Loyal,Christmas present,5,2
2406,69,Male,Jeans,Clothing,97,California,XL,Silver,Fall,5.0,Venmo,Standard,5,Debit Card,Quarterly,New,Back to school,11,2
2407,54,Male,Scarf,Accessories,57,California,M,Indigo,Winter,4.7,Venmo,Standard,26,PayPal,Weekly,New,Christmas present,23,7
2422,37,Male,Sneakers,Footwear,46,Minnesota,L,Pink,Spring,4.6,PayPal,Standard,2,Debit Card,Every 3 Months,VIP,Pre-fall shopping,16,2
2423,30,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,Credit Card,Store Pickup,45,Credit Card,Weekly,New,Back to school,26,3
2425,49,Male,Jewelry,Accessories,57,Delaware,M,Peach,Winter,4.5,Debit Card,Next Day Air,28,Bank Transfer,Bi-Weekly,New,Summer preperation,23,2
2427,70,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,Venmo,Free Shipping,26,Debit Card,Every 3 Months,VIP,Pre-fall shopping,17,8
2429,65,Male,T-shirt,Clothing,38,Idaho,M,Violet,Spring,4.4,PayPal,Next Day Air,34,Debit Card,Annually,Loyal,Summer preperation,12,1
2430,57,Male,Sneakers,Footwear,57,Virginia,XL,Maroon,Summer,4.4,PayPal,Standard,47,Credit Card,Fortnightly,Loyal,Pre-fall shopping,2,2
2435,36,Male,Gloves,Accessories,45,Utah,M,Brown,Spring,5.0,Cash,Store Pickup,40,Credit Card,Monthly,New,Christmas present,5,6
2436,21,Male,Sneakers,Footwear,27,Hawaii,S,Black,Fall,4.5,Cash,Free Shipping,29,Cash,Bi-Weekly,VIP,Pre-fall shopping,18,3
2441,31,Male,Socks,Clothing,90,Indiana,M,Red,Spring,4.7,Bank Transfer,Standard,47,Bank Transfer,Annually,VIP,Back to school,24,5
2442,45,Male,Jewelry,Accessories,36,California,M,Black,Fall,4.7,Credit Card,Free Shipping,5,Credit Card,Monthly,New,Pre-fall shopping,12,6
2443,53,Male,Blouse,Clothing,95,Wyoming,L,Violet,Winter,4.7,PayPal,Free Shipping,50,Debit Card,Bi-Weekly,Loyal,Summer preperation,17,6
2451,68,Male,T-shirt,Clothing,76,North Carolina,M,Magenta,Fall,4.5,Venmo,Standard,7,Venmo,Quarterly,Loyal,Christmas present,25,5
2454,21,Male,Sweater,Clothing,95,Iowa,XL,Cyan,Spring,4.6,PayPal,Store Pickup,13,Cash,Annually,New,Christmas present,19,4
2455,32,Male,Gloves,Accessories,72,Alaska,M,Magenta,Winter,4.6,Bank Transfer,Express,33,Venmo,Annually,Loyal,Christmas present,23,2
2459,66,Male,T-shirt,Clothing,85,Texas,L,Turquoise,Fall,4.6,Bank Transfer,Free Shipping,17,Bank Transfer,Weekly,VIP,Pre-fall shopping,18,7
2462,28,Male,Scarf,Accessories,86,Pennsylvania,L,Red,Summer,4.8,PayPal,Next Day Air,19,Credit Card,Weekly,New,Back to school,8,3
2466,18,Male,Sandals,Footwear,63,Texas,M,Brown,Spring,4.4,Cash,Free Shipping,20,Bank Transfer,Weekly,New,Pre-fall shopping,27,6
2470,68,Male,Sandals,Footwear,92,Maryland,M,Yellow,Fall,5.0,Cash,Standard,27,PayPal,Annually,New,Christmas present,10,1
2479,18,Male,Socks,Clothing,93,Vermont,S,Maroon,Winter,4.8,Cash,2-Day Shipping,9,Bank Transfer,Every 3 Months,Loyal,Pre-fall shopping,26,5
2483,69,Male,Handbag,Accessories,87,Arizona,S,Peach,Winter,4.8,PayPal,Next Day Air,46,Credit Card,Every 3 Months,VIP,Christmas present,29,2
2485,60,Male,Hoodie,Clothing,97,New Hampshire,M,Green,Summer,4.8,Bank Transfer,2-Day Shipping,50,Cash,Every 3 Months,New,Back to school,27,9
2486,43,Male,Blouse,Clothing,55,Louisiana,M,Beige,Spring,4.6,Credit Card,2-Day Shipping,37,Bank Transfer,Annually,New,Back to school,22,7
2487,61,Male,Jeans,Clothing,58,Texas,L,Magenta,Spring,4.4,Credit Card,Store Pickup,6,Credit Card,Fortnightly,Loyal,Summer preperation,28,8
2489,56,Male,Handbag,Accessories,82,New Hampshire,XL,Charcoal,Summer,4.4,Credit Card,Express,30,PayPal,Monthly,Loyal,Christmas present,4,4
2494,21,Male,Socks,Clothing,23,Maine,S,Beige,Fall,4.8,Cash,2-Day Shipping,6,Venmo,Every 3 Months,New,Pre-fall shopping,28,2
2502,49,Male,Shorts,Clothing,94,West Virginia,M,Violet,Fall,4.6,Cash,Free Shipping,30,Venmo,Bi-Weekly,Loyal,Back to school,16,1
2507,57,Male,Dress,Clothing,82,New York,XL,Orange,Spring,4.4,Debit Card,Free Shipping,19,Venmo,Annually,VIP,Pre-fall shopping,10,8
2510,19,Male,Socks,Clothing,48,Washington,M,Black,Spring,4.4,PayPal,Free Shipping,9,Bank Transfer,Quarterly,VIP,Summer preperation,3,3
2511,40,Male,Jacket,Outerwear,42,South Dakota,L,Purple,Winter,4.4,Cash,Standard,48,Credit Card,Weekly,VIP,Summer preperation,24,6
2513,50,Male,Socks,Clothing,63,North Dakota,M,Green,Summer,4.9,Credit Card,Free Shipping,20,Credit Card,Monthly,New,Summer preperation,2,3
2515,42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,Debit Card,Free Shipping,45,PayPal,Bi-Weekly,VIP,Back to school,7,4
2517,46,Male,Shorts,Clothing,73,Utah,XL,Brown,Spring,4.6,Bank Transfer,Standard,36,Debit Card,Quarterly,Loyal,Back to school,8,9
2520,40,Male,Jacket,Outerwear,90,Michigan,L,Magenta,Spring,4.9,Credit Card,Standard,21,Credit Card,Quarterly,VIP,Pre-fall shopping,13,1
2522,29,Male,Handbag,Accessories,33,Minnesota,M,Magenta,Fall,4.4,Debit Card,Standard,18,PayPal,Every 3 Months,Loyal,Back to school,12,2
2529,52,Male,Jewelry,Accessories,47,Alabama,S,Peach,Fall,4.7,Bank Transfer,2-Day Shipping,31,Debit Card,Monthly,Loyal,Christmas present,30,2
2530,34,Male,Gloves,Accessories,62,Tennessee,M,Magenta,Spring,4.7,Cash,Next Day Air,48,Bank Transfer,Monthly,New,Pre-fall shopping,22,2
2532,43,Male,Sandals,Footwear,28,Texas,M,Violet,Summer,4.6,PayPal,Free Shipping,7,Cash,Every 3 Months,VIP,Christmas present,28,9
2537,51,Male,Belt,Accessories,39,Oklahoma,L,Gray,Spring,4.9,Bank Transfer,Express,45,PayPal,Every 3 Months,New,Summer preperation,28,2
2554,69,Male,Jewelry,Accessories,25,Vermont,M,Maroon,Summer,4.5,Cash,Store Pickup,28,Venmo,Every 3 Months,Loyal,Summer preperation,3,2
2563,57,Male,Shorts,Clothing,62,Arizona,XL,Yellow,Spring,4.7,Debit Card,Standard,27,Cash,Fortnightly,VIP,Pre-fall shopping,27,8
2564,69,Male,Backpack,Accessories,81,Massachusetts,XL,Gray,Winter,4.5,PayPal,Standard,1,Venmo,Every 3 Months,New,Back to school,30,5
2570,42,Male,Dress,Clothing,75,New York,M,Charcoal,Spring,4.8,Debit Card,Free Shipping,10,Bank Transfer,Bi-Weekly,Loyal,Summer preperation,16,8
2574,54,Male,T-shirt,Clothing,90,New Mexico,M,Red,Summer,4.4,Bank Transfer,Store Pickup,1,Bank Transfer,Annually,VIP,Christmas present,14,5
2575,27,Male,Hat,Accessories,63,Florida,M,Brown,Summer,4.6,Credit Card,2-Day Shipping,26,Credit Card,Fortnightly,New,Summer preperation,8,4
2578,52,Male,Socks,Clothing,39,Minnesota,L,Black,Fall,4.5,Debit Card,Next Day Air,37,Bank Transfer,Monthly,VIP,Christmas present,2,8
2582,57,Male,Dress,Clothing,81,Wyoming,M,Gold,Winter,4.7,Bank Transfer,Express,48,Credit Card,Monthly,Loyal,Back to school,7,5
2586,57,Male,Sunglasses,Accessories,37,Wisconsin,L,Maroon,Fall,4.4,Venmo,Free Shipping,19,Debit Card,Weekly,New,Christmas present,13,9
2587,20,Male,Coat,Outerwear,28,Maine,L,Yellow,Winter,4.6,Venmo,Express,1,Credit Card,Every 3 Months,Loyal,Back to school,2,4
2590,52,Male,Pants,Clothing,53,North Dakota,M,Silver,Winter,4.9,Bank Transfer,2-Day Shipping,31,PayPal,Annually,Loyal,Christmas present,18,5
2591,57,Male,Gloves,Accessories,66,California,M,Turquoise,Summer,5.0,PayPal,Free Shipping,35,Venmo,Annually,Loyal,Back to school,25,4
2593,23,Male,Shorts,Clothing,23,Iowa,XL,Peach,Summer,4.4,Cash,Store Pickup,13,Venmo,Quarterly,Loyal,Christmas present,12,9
2594,36,Male,Pants,Clothing,36,Colorado,S,Indigo,Fall,4.7,Debit Card,Store Pickup,9,Bank Transfer,Every 3 Months,New,Pre-fall shopping,16,7
2598,60,Male,Jewelry,Accessories,25,Alabama,XL,Teal,Summer,4.4,Bank Transfer,Store Pickup,13,Venmo,Bi-Weekly,VIP,Pre-fall shopping,21,3
2607,68,Male,Shoes,Footwear,98,Nevada,L,Turquoise,Spring,4.7,Bank Transfer,Standard,46,Bank Transfer,Bi-Weekly,VIP,Pre-fall shopping,19,1
2618,31,Male,Shorts,Clothing,97,Idaho,S,Maroon,Spring,4.8,Bank Transfer,Standard,29,Bank Transfer,Annually,Loyal,Christmas present,2,2
2623,63,Male,Backpack,Accessories,75,New Hampshire,M,Yellow,Spring,4.9,Venmo,2-Day Shipping,15,Credit Card,Annually,Loyal,Summer preperation,12,7
2624,49,Male,Shoes,Footwear,76,Massachusetts,M,Gold,Fall,4.8,Cash,Next Day Air,38,Cash,Annually,New,Back to school,13,9
2633,24,Male,Scarf,Accessories,27,Alaska,M,Black,Fall,5.0,Venmo,Next Day Air,14,Cash,Annually,Loyal,Christmas present,4,5
2634,51,Male,Sunglasses,Accessories,90,Alaska,M,Purple,Fall,4.7,PayPal,Next Day Air,32,Credit Card,Fortnightly,VIP,Back to school,23,3
2652,51,Male,Sneakers,Footwear,43,Tennessee,M,Cyan,Summer,4.6,Venmo,Store Pickup,27,PayPal,Quarterly,VIP,Back to school,15,7
2654,67,Female,Blouse,Clothing,36,Wisconsin,L,Lavender,Fall,4.8,Credit Card,Express,24,Venmo,Every 3 Months,VIP,Pre-fall shopping,21,7
2660,35,Female,Boots,Footwear,35,Kansas,L,Gray,Summer,4.4,Bank Transfer,2-Day Shipping,46,Credit Card,Fortnightly,New,Summer preperation,16,9
2661,24,Female,Pants,Clothing,85,South Carolina,L,Yellow,Spring,4.9,Debit Card,Express,44,Venmo,Annually,Loyal,Christmas present,21,5
2662,43,Female,Boots,Footwear,96,Michigan,XL,Olive,Fall,4.8,Debit Card,Express,20,Bank Transfer,Annually,VIP,Christmas present,25,9
2669,59,Female,Coat,Outerwear,75,Texas,M,Black,Summer,4.8,Venmo,Next Day Air,9,PayPal,Quarterly,New,Christmas present,11,3
